,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,0.59234387,0.5769846,0.56217736,0.5479305,0.53424305,0.5211091,0.50851804,0.49645644,0.48490912,0.47385883,0.46328527,0.45316952,0.44349068,0.4342271,0.42535788,0.41686112,0.4087156,0.4009003,0.39339453,0.38617957,0.3792361,0.37254602,0.36609244,0.35986072,0.353835,0.34800214,0.34235018,0.33686733,0.33154374,0.32637024,0.32133788,0.31644034,0.3116703,0.30702192,0.3024904,0.29807037,0.2937584,0.28955072,0.28544372,0.28143442,0.27752054,0.27369958,0.2699687,0.2663262,0.26277,0.25929785,0.2559083,0.25259918,0.24936919,0.24621616,0.24313833,0.24013408,0.23720141,0.2343388,0.23154466,0.22881685,0.22615363,0.2235534,0.22101475,0.21853508,0.21611364,0.21374793,0.21143652,0.20917793,0.20697083,0.20481257,0.20270278,0.2006386,0.19861995,0.19664444,0.19471096,0.19281764,0.19096415,0.18914847,0.18736924,0.18562545,0.1839162,0.18223958,0.180595,0.17898078,0.17739649,0.17584093,0.17431284,0.1728114,0.17133532,0.16988386,0.16845621,0.16705064,0.16566716,0.16430385,0.16296081,0.16163643,0.16032942,0.15903921,0.15776508,0.156505,0.15525909,0.15402536,0.15280364,0.15159215
11,0.6435453,0.6275563,0.6120525,0.59705734,0.58258396,0.56863815,0.55521995,0.5423244,0.52994365,0.51806533,0.5066758,0.49575835,0.48529547,0.47526795,0.46565586,0.45643836,0.44759476,0.43910396,0.43094546,0.42309916,0.4155457,0.40826637,0.40124297,0.3944593,0.38789988,0.38154984,0.37539637,0.36942673,0.36363077,0.35799748,0.35251826,0.34718513,0.34199083,0.33692867,0.3319934,0.32717955,0.3224826,0.31789875,0.3134243,0.3090557,0.30479044,0.30062538,0.2965585,0.29258704,0.28870922,0.28492224,0.28122514,0.27761483,0.27408993,0.27064836,0.26728857,0.26400775,0.26080483,0.25767785,0.25462437,0.25164294,0.24873145,0.24588843,0.24311148,0.24039854,0.23774825,0.23515876,0.23262794,0.23015411,0.2277356,0.22537096,0.22305782,0.22079472,0.21858038,0.21641286,0.21429093,0.212213,0.21017753,0.20818324,0.20622878,0.20431231,0.20243318,0.20059012,0.19878162,0.1970068,0.19526409,0.19355284,0.19187151,0.19021906,0.1885945,0.18699698,0.18542545,0.18387853,0.18235515,0.18085493,0.17937599,0.17791776,0.17647882,0.17505862,0.1736558,0.172269,0.17089744,0.16953956,0.16819482,0.16686146
12,0.69209343,0.675738,0.6597786,0.64425325,0.6291899,0.6146074,0.60051686,0.5869238,0.5738289,0.5612276,0.54911274,0.53747255,0.52629405,0.51556164,0.5052582,0.4953643,0.48586172,0.47672963,0.46794802,0.45949727,0.45135766,0.44351012,0.4359367,0.42861974,0.4215439,0.41469276,0.40805286,0.40161157,0.395357,0.38927805,0.38336504,0.37760955,0.37200367,0.36654037,0.3612134,0.3560171,0.35094732,0.34599847,0.3411674,0.33645046,0.3318444,0.32734597,0.32295263,0.3186623,0.31447184,0.31037962,0.30638313,0.30247998,0.29866838,0.29494607,0.29131126,0.28776187,0.28429538,0.28091043,0.27760458,0.27437568,0.27122176,0.26814103,0.26513088,0.26218998,0.2593159,0.25650692,0.2537608,0.25107574,0.2484499,0.2458816,0.24336855,0.24090947,0.23850225,0.23614548,0.23383762,0.23157682,0.22936176,0.22719063,0.22506265,0.2229755,0.22092871,0.21892048,0.21694975,0.21501486,0.21311511,0.21124919,0.20941575,0.20761357,0.20584182,0.20409916,0.202385,0.20069735,0.19903581,0.19739886,0.19578524,0.19419481,0.19262539,0.191076,0.18954591,0.18803312,0.18653713,0.18505616,0.18358915,0.18213506
13,0.7377638,0.72132105,0.70516413,0.6893449,0.6739065,0.65888053,0.64429086,0.6301545,0.61648136,0.60327715,0.59054095,0.57826936,0.56645465,0.55508596,0.54415005,0.53363144,0.52351314,0.5137779,0.5044065,0.49538022,0.4866801,0.47828716,0.47018367,0.46235216,0.45477587,0.4474396,0.44032818,0.43342853,0.4267282,0.4202158,0.41388148,0.40771508,0.40170896,0.3958556,0.39014798,0.38458037,0.37914765,0.3738445,0.36866707,0.36361116,0.35867393,0.35385144,0.34914136,0.34454077,0.340047,0.3356573,0.33136982,0.3271817,0.3230914,0.31909585,0.31519377,0.31138235,0.3076595,0.30402273,0.3004704,0.2970001,0.29360938,0.29029638,0.28705877,0.28389424,0.28080118,0.27777708,0.27481985,0.27192736,0.26909816,0.26632977,0.26362032,0.2609681,0.25837082,0.25582772,0.2533363,0.25089502,0.2485028,0.24615724,0.24385734,0.24160193,0.23938863,0.23721687,0.23508526,0.23299225,0.23093669,0.22891755,0.22693361,0.22498314,0.2230656,0.2211792,0.21932371,0.21749698,0.21569853,0.21392666,0.21218036,0.21045856,0.2087598,0.20708312,0.20542686,0.20378996,0.20217063,0.20056833,0.19898091,0.19740687
14,0.780348,0.7641086,0.748025,0.73216444,0.716582,0.7013238,0.68642575,0.6719171,0.65781915,0.6441466,0.63090897,0.6181107,0.60575026,0.5938241,0.58232415,0.5712394,0.5605566,0.55026156,0.5403375,0.5307681,0.5215349,0.5126207,0.50400823,0.49568075,0.48762095,0.47981358,0.47224444,0.46489877,0.4577648,0.45083028,0.44408458,0.43751752,0.4311213,0.42488712,0.41880828,0.41287827,0.40709162,0.40144295,0.39592773,0.39054173,0.3852815,0.3801437,0.3751244,0.3702215,0.3654319,0.36075258,0.35618162,0.3517161,0.34735364,0.34309238,0.33892894,0.334862,0.33088833,0.32700634,0.32321334,0.31950688,0.31588507,0.31234485,0.30888438,0.30550146,0.30219352,0.2989589,0.29579443,0.29269862,0.28966922,0.28670406,0.28380144,0.28095913,0.2781753,0.27544826,0.2727759,0.27015662,0.2675888,0.26507115,0.26260167,0.26017874,0.25780153,0.2554682,0.25317734,0.25092804,0.24871854,0.24654795,0.2444144,0.24231766,0.24025567,0.23822768,0.23623236,0.23426817,0.2323343,0.2304297,0.2285522,0.22670113,0.22487514,0.22307284,0.22129266,0.21953337,0.21779312,0.21607043,0.21436413,0.21267183
15,0.8196436,0.8039047,0.7881762,0.7725378,0.7570571,0.74179286,0.726794,0.71210116,0.6977474,0.6837589,0.6701542,0.6569478,0.6441465,0.63175386,0.6197688,0.6081862,0.59699804,0.5861934,0.57575995,0.56568366,0.5559492,0.5465408,0.5374425,0.5286382,0.5201118,0.5118492,0.50383484,0.4960553,0.48849803,0.48115075,0.4740029,0.46704406,0.46026546,0.45365846,0.44721603,0.44093096,0.43479753,0.4288103,0.4229647,0.41725546,0.41167933,0.40623224,0.40091074,0.39571196,0.39063275,0.3856706,0.38082212,0.37608528,0.37145704,0.3669352,0.36251694,0.35819983,0.35398114,0.34985888,0.34583062,0.3418929,0.33804423,0.33428174,0.33060312,0.3270055,0.32348698,0.32004505,0.3166774,0.3133815,0.3101554,0.30699694,0.30390435,0.3008743,0.29790622,0.29499775,0.2921471,0.28935206,0.28661114,0.2839229,0.28128594,0.2786981,0.2761582,0.2736653,0.27121717,0.2688132,0.26645148,0.26413113,0.26185054,0.25960928,0.25740492,0.25523704,0.25310373,0.25100452,0.24893759,0.24690162,0.24489538,0.24291752,0.24096625,0.23904072,0.23713858,0.23525856,0.23339917,0.23155849,0.22973464,0.22792594
16,0.8554429,0.84050196,0.82541496,0.8102713,0.7951494,0.7801198,0.76524204,0.7505694,0.7361459,0.7220094,0.7081894,0.6947094,0.68158704,0.6688332,0.6564551,0.6444542,0.63282925,0.6215752,0.6106829,0.6001435,0.5899443,0.5800727,0.57051516,0.56125647,0.55228287,0.5435806,0.5351351,0.52693385,0.51896363,0.5112131,0.5036712,0.49632806,0.48917377,0.48220038,0.47540003,0.46876615,0.4622919,0.45597154,0.4498003,0.4437731,0.43788636,0.4321354,0.4265169,0.42102754,0.41566414,0.41042364,0.40530276,0.4002992,0.39541024,0.39063215,0.38596356,0.38140106,0.37694174,0.37258357,0.36832374,0.3641594,0.36008763,0.35610682,0.35221308,0.34840488,0.34467912,0.34103328,0.3374654,0.3339724,0.33055258,0.32720345,0.32392263,0.32070845,0.3175584,0.31447077,0.31144333,0.3084746,0.30556303,0.30270642,0.29990345,0.29715276,0.2944525,0.29180145,0.28919792,0.286641,0.28412914,0.28166115,0.2792359,0.27685148,0.27450728,0.2722013,0.26993322,0.26770097,0.26550323,0.2633388,0.26120627,0.25910348,0.25702995,0.25498277,0.25296134,0.25096267,0.24898596,0.24702881,0.24508934,0.24316569
17,0.8875235,0.87367445,0.8595161,0.8451441,0.83064634,0.8161014,0.80158085,0.7871477,0.7728571,0.75875825,0.7448907,0.7312898,0.7179814,0.7049876,0.69232327,0.67999834,0.66801876,0.65638536,0.64509594,0.6341455,0.6235264,0.61322993,0.6032445,0.5935591,0.58416086,0.57503796,0.56617767,0.55756766,0.54919624,0.54105234,0.5331246,0.52540433,0.51788104,0.51054716,0.5033943,0.4964158,0.489605,0.4829561,0.47646344,0.47012252,0.46392852,0.45787746,0.4519658,0.4461894,0.44054544,0.43503022,0.4296407,0.42437398,0.41922718,0.4141972,0.4092812,0.40447646,0.3997802,0.3951893,0.39070082,0.38631243,0.38202143,0.37782437,0.3737188,0.36970234,0.36577177,0.36192495,0.35815883,0.35447145,0.35086006,0.34732217,0.34385586,0.34045875,0.3371287,0.33386374,0.33066183,0.3275212,0.32444042,0.3214174,0.31845033,0.31553823,0.31267953,0.30987215,0.30711538,0.30440772,0.3017478,0.2991342,0.2965659,0.29404145,0.2915594,0.2891186,0.28671765,0.28435493,0.28202945,0.27973896,0.2774824,0.2752577,0.27306348,0.27089798,0.26875854,0.26664358,0.26455116,0.26247913,0.26042497,0.25838733
18,0.915649,0.90317434,0.890225,0.8769018,0.86329645,0.8494952,0.8355778,0.82161623,0.8076765,0.7938165,0.7800881,0.766535,0.75319517,0.74009985,0.7272734,0.7147339,0.7024966,0.690569,0.6789561,0.6676586,0.65667516,0.6460004,0.63562804,0.6255495,0.6157559,0.60623664,0.59698147,0.58798,0.5792214,0.5706956,0.5623924,0.5543032,0.54641813,0.5387294,0.53122956,0.5239111,0.51676804,0.5097937,0.5029835,0.49633145,0.4898339,0.48348534,0.47728282,0.47122222,0.46530002,0.45951253,0.45385665,0.4483291,0.44292688,0.43764704,0.432486,0.42744166,0.42250985,0.4176883,0.41297394,0.4083637,0.4038545,0.39944357,0.3951279,0.3909049,0.38677174,0.38272488,0.3787626,0.37488192,0.37108064,0.36735553,0.36370504,0.36012638,0.3566178,0.353177,0.34980226,0.3464911,0.34324247,0.34005433,0.33692515,0.33385336,0.3308375,0.3278761,0.32496804,0.3221118,0.31930572,0.31654912,0.31384045,0.31117815,0.3085611,0.30598766,0.30345678,0.30096644,0.29851532,0.2961018,0.29372376,0.2913797,0.2890671,0.28678447,0.28452975,0.28229964,0.28009295,0.27790672,0.27573866,0.2735862
19,0.9395762,0.9287382,0.9172661,0.9052598,0.89281315,0.88001674,0.8669555,0.85370857,0.8403495,0.82694596,0.8135583,0.8002414,0.78704244,0.7740025,0.76115555,0.7485302,0.73614883,0.7240288,0.7121817,0.70061636,0.689336,0.67834264,0.6676336,0.6572057,0.64705354,0.63716966,0.62754667,0.6181763,0.6090495,0.6001578,0.59149235,0.58304495,0.5748076,0.5667719,0.5589311,0.5512786,0.54380757,0.5365125,0.52938765,0.5224279,0.5156289,0.5089858,0.5024944,0.49615127,0.48995268,0.48389477,0.47797388,0.4721871,0.4665311,0.46100247,0.455598,0.45031434,0.4451484,0.4400974,0.4351579,0.43032646,0.4256003,0.42097628,0.4164515,0.41202277,0.40768713,0.40344197,0.399284,0.39521104,0.3912204,0.38730866,0.38347483,0.3797155,0.37602937,0.37241375,0.36886644,0.36538643,0.36197114,0.35861903,0.35532892,0.352099,0.34892786,0.34581465,0.34275675,0.33975375,0.3368044,0.3339069,0.33106035,0.32826293,0.32551336,0.32281035,0.32015198,0.31753683,0.31496304,0.31242853,0.30993134,0.3074699,0.30504125,0.30264318,0.30027324,0.29792923,0.29560816,0.29330742,0.2910248,0.28875738
20,0.9590755,0.95010465,0.9403535,0.9299161,0.9188848,0.9073499,0.89539796,0.8831131,0.87057453,0.85785645,0.84502757,0.83215094,0.8192828,0.8064744,0.79376894,0.7812047,0.76881295,0.7566196,0.7446459,0.7329065,0.7214139,0.71017486,0.6991938,0.68847245,0.6780097,0.66780275,0.6578472,0.6481379,0.63866884,0.62943286,0.6204238,0.6116341,0.60305685,0.5946857,0.5865138,0.57853425,0.5707422,0.5631314,0.5556969,0.5484331,0.54133606,0.53440094,0.5276236,0.5210002,0.51452684,0.50819963,0.5020152,0.4959702,0.49006104,0.48428428,0.47863632,0.47311443,0.4677149,0.4624343,0.45726937,0.45221716,0.44727427,0.4424371,0.43770283,0.43306845,0.4285307,0.4240862,0.4197331,0.41546744,0.41128707,0.40718973,0.4031723,0.39923304,0.39536917,0.3915789,0.38786012,0.3842113,0.38063043,0.3771158,0.3736658,0.3702792,0.36695468,0.36369056,0.3604855,0.35733795,0.3542471,0.35121167,0.34822953,0.34529942,0.34242034,0.3395905,0.3368073,0.33406967,0.33137512,0.32872188,0.3261075,0.32352924,0.32098526,0.31847215,0.31598747,0.31352848,0.31109238,0.30867624,0.30627757,0.3038935
21,0.9739569,0.96703964,0.9592164,0.9505715,0.94119066,0.93116015,0.92056495,0.90948844,0.8980132,0.8862173,0.874175,0.86195654,0.8496261,0.8372429,0.82485896,0.81252253,0.80027324,0.78814614,0.776171,0.76437205,0.7527683,0.741374,0.7302008,0.719256,0.7085443,0.6980677,0.68782634,0.67781866,0.66804177,0.6584919,0.6491644,0.6400543,0.63115627,0.6224652,0.6139753,0.6056809,0.5975775,0.58965963,0.5819222,0.5743605,0.56697035,0.55974764,0.55268747,0.54578644,0.539041,0.53244656,0.5260002,0.5196979,0.5135365,0.5075124,0.50162154,0.49586117,0.49022764,0.48471755,0.47932726,0.47405362,0.46889287,0.46384186,0.4588976,0.45405638,0.44931525,0.44467163,0.4401214,0.43566293,0.4312926,0.42700827,0.42280698,0.418687,0.4146456,0.4106809,0.40679073,0.40297353,0.39922768,0.39555115,0.39194256,0.38840073,0.38492376,0.38151067,0.37816012,0.37487066,0.37164086,0.36846918,0.36535424,0.3622946,0.35928816,0.35633272,0.35342735,0.3505686,0.34775537,0.34498453,0.3422532,0.3395589,0.3368985,0.3342697,0.33166873,0.3290931,0.32653975,0.32400566,0.32148832,0.31898493
